Concessionário,Petróleo (bbl/d),Gás Natural (Mm³/d),Produção Total (boe/d),mes
PETROM,153.77369420066668,2.0647,166.76026490766668,2023-11-01
PETROBORN,0,25.94503333333334,163.18933011033337,2023-11-01
BARRA BONITA,0,22.45266666666667,141.22300732666667,2023-11-01
ENERGY PARANÃ,1.7789050302333334,20.58763,131.27118608053334,2023-11-01
NOVA PETRÓLEO,101.33366128766669,1.0663,108.04048569066669,2023-11-01
BGM,79.93695418061667,0.12878333333333333,80.74697687845,2023-11-01
RECÔNCAVO E&P,75.46514038000001,0.7693333333333334,80.30410087333334,2023-11-01
NTF,14.274933455333333,8.112233333333334,65.29933979766668,2023-11-01
IMETAME,0.7623878701,8.82327,56.259079748800005,2023-11-01
CAMPO PETRÓLEO,54.16535924505,0.09644999999999998,54.77201141955,2023-11-01
ENERGIZZI ENERGIAS,44.21317109333334,1.1356666666666666,51.35629865,2023-11-01
GEOPAR - GEOSOL,48.45795420200001,0.25508000000000003,50.06235893680001,2023-11-01
PETRO-VICTORY,33.57500578,0.19663333333333333,34.811792086333334,2023-11-01
3R PESCADA,6.6161882409,4.2552650000000005,33.380996590550005,2023-11-01
SLIM DRILLING,32.30530280133333,0.17005333333333336,33.374905957866666,2023-11-01
GEOFLUX,7.137466727666666,4.056116666666667,32.64966989883334,2023-11-01
NEWO,7.137466727666666,4.056116666666667,32.64966989883334,2023-11-01
PHOENIX ÓLEO & GÁS,28.49074269666667,0.07450000000000001,28.95933354166667,2023-11-01
VIPETRO,15.145652819666669,0.03613333333333334,15.372924621000003,2023-11-01
GUTO & CACAL,7.084422663333333,0.016666666666666666,7.18925283,2023-11-01
SONANGOL GUANAMBI,5.252955787533334,0.18667333333333333,6.427095586266667,2023-11-01
EPG BRASIL,4.172240633333333,0.04583333333333333,4.460523591666666,2023-11-01
TARMAR,2.7675164,0.0218,2.9046342579999997,2023-11-01
OIL GROUP,2.740050896333334,0.017483333333333337,2.8500177411666674,2023-11-01
PETROIL,2.740050896333334,0.017483333333333337,2.8500177411666674,2023-11-01
NORD,2.2538485833333337,0.003566666666666667,2.2762822390000004,2023-11-01
BRASIL REFINARIAS,1.2474789833333333,0.004433333333333333,1.2753638076666667,2023-11-01
Total,3678299.71511766,162123.10388746328,4698023.235678013,2023-11-01
PETROBRAS,2273526.647,101366.7038,2911103.954,2023-10-01
SHELL BRASIL,382061.0483,17809.40302,494078.8096,2023-10-01
TOTALENERGIES EP,150406.317,6319.07851,190152.1202,2023-10-01
PETROGAL BRASIL,104114.9371,4659.572481,133422.7626,2023-10-01
CNOOC PETROLEUM,69940.34157,3348.578187,91002.26213,2023-10-01
PETRO RIO JAGUAR,70907.68073,810.9549454,76008.43325,2023-10-01
REPSOL SINOPEC,58145.63367,2410.320997,73306.09478,2023-10-01
CNODC BRASIL,46309.64804,2405.301258,61438.53594,2023-10-01
PETRONAS,51690.41827,1052.293402,58309.14383,2023-10-01
EQUINOR BRASIL,56071.02632,139.4984323,56948.44495,2023-10-01
SINOCHEM PETRÓLEO,37380.68421,92.99895484,37965.62997,2023-10-01
EQUINOR ENERGY,30202.60672,925.4685806,36023.62826,2023-10-01
KAROON BRASIL,29550.99879,251.6535161,31133.85159,2023-10-01
PRIO BRAVO,24472.83719,149.7669611,25414.84292,2023-10-01
QATARENERGY,20764.91359,708.9643694,25224.16477,2023-10-01
TRIDENT ENERGY,22600.69462,359.4899032,24861.81781,2023-10-01
PERENCO BRASIL,19045.65546,64.95825806,19454.23056,2023-10-01
ENEVA,272.7955524,2767.068387,17677.12996,2023-10-01
3R POTIGUAR,16082.07493,49.15487097,16391.24973,2023-10-01
3R PETROLEUM OFF,11463.41883,580.4130726,15114.10678,2023-10-01
POTIGUAR E&P S.A.,9809.580128,762.3288226,14604.48358,2023-10-01
BW MAROMBA,11312.6305,113.7724516,12028.2376,2023-10-01
ORIGEM ALAGOAS,2609.578459,1282.824387,10678.30012,2023-10-01
SEACREST NORTE CAP,6863.67583,55.43632258,7212.359766,2023-10-01
SPE MIRANGA,1888.347657,842.7134839,7188.855355,2023-10-01
CARMO,6841.40483,48.30509677,7145.234711,2023-10-01
3R MACAU,5882.759265,189.5734516,7075.140256,2023-10-01
NOVA TÉCNICA,6813.251361,34.77795968,7031.99812,2023-10-01
ENAUTA ENERGIA,80.75063004,856.9481081,5470.79141,2023-10-01
3R CANDEIAS,1836.895469,455.612929,4702.614226,2023-10-01
3R RIO VENTURA,1931.826678,397.7995484,4433.910256,2023-10-01
PETRORECÔNCAVO,2639.545346,81.71174194,3153.496678,2023-10-01
SPE TIÊTA,1843.77578,70.93367742,2289.935134,2023-10-01
SEACREST SPE CRICARÉ,1520.076643,88.95716129,2079.600286,2023-10-01
PETRORIO,2016.420768,6.455548387,2057.024941,2023-10-01
ALVOPETRO,45.3215303,213.6120323,1388.900627,2023-10-01
BRASOIL MANATI,17.94458445,190.4329129,1215.731424,2023-10-01
GEOPARK BRASIL,17.94458445,190.4329129,1215.731424,2023-10-01
SHB,779.5855701,31.30664516,976.4984199,2023-10-01
IMETAME,23.0522551,123.6846129,801.0049702,2023-10-01
3R FAZENDA BELÉM,781.208199,1.003870968,787.5223567,2023-10-01
CAPIXABA ENERGIA,552.7328797,11.09596774,622.5244086,2023-10-01
3R AREIA BRANCA,522.3305758,0.913483871,528.0762158,2023-10-01
PETROSYNERGY,336.3552998,6.868580645,379.5573671,2023-10-01
3R PESCADA,69.26206889,45.14793387,353.2339948,2023-10-01
ORIGEM,2.167549685,45.58667742,288.8990892,2023-10-01
NÍON ENERGIA,156.3654882,7.724935484,204.9538646,2023-10-01
PETROBORN,0,32.29825806,203.1499066,2023-10-01
MANDACARU ENERGIA,195.6819746,0.275306452,197.4135998,2023-10-01
PETROM,159.3770898,2.098516129,172.5763575,2023-10-01
BARRA BONITA,0,19.9883871,125.723157,2023-10-01
NOVA PETRÓLEO,106.1870072,1.125967742,113.2691303,2023-10-01
GEOPAR - GEOSOL,96.63193363,0.508683871,99.83145853,2023-10-01
BGM,94.95693693,0.132754839,95.79193965,2023-10-01
RECÔNCAVO E&P,88.64695896,0.936,94.53422112,2023-10-01
NTF,12.74447389,8.890870968,68.66636301,2023-10-01
SLIM DRILLING,64.42128908,0.339122581,66.55430568,2023-10-01
ENERGIZZI ENERGIAS,48.39907346,0.94322580600000006,54.33178457,2023-10-01
CAMPO PETRÓLEO,47.50786826,0.0846,48.03998618,2023-10-01
PETRO-VICTORY,35.13061782,0.204774194,36.41860859,2023-10-01
GEOFLUX,6.372236946,4.445435484,34.33318151,2023-10-01
NEWO,6.372236946,4.445435484,34.33318151,2023-10-01
PHOENIX ÓLEO & GÁS,21.45738247,0.066580645,21.87616208,2023-10-01
IPI,12.7787635,0.642258065,16.8184447,2023-10-01
GUTO & CACAL,9.353556161,0.020967742,9.485439274,2023-10-01
SONANGOL GUANAMBI,5.315011188,0.188877419,6.503014269,2023-10-01
VIPETRO,5.998652666,0.014290323,6.08853608,2023-10-01
EPG BRASIL,4.040695682,0.044354839,4.31967919,2023-10-01
TARMAR,2.231868065,0.017419355,2.341432497,2023-10-01
NORD,2.231868065,0.003580645,2.254389642,2023-10-01
OIL GROUP,1.602176925,0.010225806,1.666495304,2023-10-01
PETROIL,1.602176925,0.010225806,1.666495304,2023-10-01
BRASIL REFINARIAS,1.121818048,0.003612903,1.144542523,2023-10-01
Total,3543235.3314891346,152505.34289525295,4502464.962043313,2023-10-01
PETROBRAS,2350905.349752227,106063.88802000001,3018027.053259303,2023-09-01
SHELL BRASIL,410896.40793443494,18970.038026666665,530214.3428149432,2023-09-01
TOTALENERGIES EP,146437.47716838933,6235.708116333333,185658.89643558388,2023-09-01
PETROGAL BRASIL,109762.58950146128,4990.602323333332,141152.5299007865,2023-09-01
CNOOC PETROLEUM,74140.46976633977,3644.4205,97063.18227144476,2023-09-01
PETRO RIO JAGUAR,73218.61659867605,844.2086039466667,78528.52831786583,2023-09-01
REPSOL SINOPEC,60676.52386569378,2526.47068,76567.54441346458,2023-09-01
CNODC BRASIL,48493.655090178894,2561.5880066666664,64605.55695039096,2023-09-01
EQUINOR BRASIL,58719.2308713642,147.43616000000003,59646.576304893795,2023-09-01
PETRONAS,48992.61078337333,997.9148076666667,55269.30531978321,2023-09-01
SINOCHEM PETRÓLEO,39146.1539142428,98.29077333333333,39764.38420326253,2023-09-01
EQUINOR ENERGY,30882.781026454166,963.3725083333334,36942.21106309425,2023-09-01
QATARENERGY,25042.402527338436,741.18419,29704.310257442336,2023-09-01
KAROON BRASIL,27127.620105314665,225.12306666666663,28543.60142126533,2023-09-01
TRIDENT ENERGY,23522.125317955335,372.0805666666667,25862.441386981,2023-09-01
PRIO BRAVO,24866.56463294342,154.32450272000003,25837.236433396705,2023-09-01
ENEVA,265.6616566683333,2668.894566666667,17052.501391034002,2023-09-01
3R POTIGUAR,16691.947257838667,48.550766666666654,16997.322355526332,2023-09-01
PERENCO BRASIL,15389.594085122333,59.6706,15764.910821708334,2023-09-01
POTIGUAR E&P S.A.,10254.9723928012,775.5362566666665,15132.948095345768,2023-09-01
3R PETROLEUM OFF,10722.232843397542,570.679075,14311.695796123291,2023-09-01
BW OFFSHORE,11237.956353425,108.07393333333333,11917.720860044332,2023-09-01
ORIGEM ALAGOAS,2843.617020850333,1269.4938333333334,10828.492028688668,2023-09-01
CARMO,8686.951776791331,51.82436666666667,9012.917196494998,2023-09-01
SEACREST NORTE CAP,7031.682816143668,54.47059999999999,7374.292540729668,2023-09-01
SPE MIRANGA,1958.7642437866668,855.8545666666666,7341.926855752334,2023-09-01
3R MACAU,5844.391024700333,194.14573333333334,7065.530799677666,2023-09-01
ONGC CAMPOS,6336.1013662494,90.219501,6903.56488583421,2023-09-01
NOVA TÉCNICA,6310.530285215125,31.094925000000003,6506.111455429375,2023-09-01
3R CANDEIAS,1588.9889975389333,403.02955333333324,4123.968312390466,2023-09-01
3R RIO VENTURA,1873.4184408776666,273.42199999999997,3593.1908706976665,2023-09-01
PETRORECÔNCAVO,2319.328231017667,85.13586666666667,2854.8166565363335,2023-09-01
SPE TIÊTA,1979.0904461977502,73.27749999999999,2439.9919984727503,2023-09-01
SEACREST SPE CRICARÉ,1662.61063654,82.5452,2181.804260952,2023-09-01
PETRORIO,2080.3422456082667,6.8087133333333325,2123.1677588194,2023-09-01
ENAUTA ENERGIA,17.52111487935,211.33243499999998,1346.7619778667,2023-09-01
SHB,858.7366263362999,30.413059999999998,1050.0289952548999,2023-09-01
ALVOPETRO,20.42469035266667,139.76096666666666,899.4946161023332,2023-09-01
3R FAZENDA BELÉM,777.3441996386666,0.9973,783.6170271516667,2023-09-01
CAPIXABA ENERGIA,479.6303001913333,9.9446,542.1799447173332,2023-09-01
3R AREIA BRANCA,490.6764645133333,0.8898,496.2731374513333,2023-09-01
IMETAME,16.146466420833335,72.82961666666667,474.230917627,2023-09-01
PETROSYNERGY,356.10304431866666,8.0906,406.9913811046667,2023-09-01
ORIGEM,4.681505583000001,49.98519999999999,319.07891639499996,2023-09-01
3R PESCADA,62.59475294671667,40.063905,314.58910325476666,2023-09-01
BRASOIL MANATI,3.8935810843000005,46.962763333333335,299.2804395259334,2023-09-01
GEOPARK BRASIL,3.8935810843000005,46.962763333333335,299.2804395259334,2023-09-01
PETROBORN,0,35.21446666666667,221.49230458466667,2023-09-01
NÍON ENERGIA,148.85694972366667,8.014100000000001,199.26411604466668,2023-09-01
MANDACARU ENERGIA,195.8597563821667,0.2762833333333334,197.59752605500003,2023-09-01
PETROM,172.49552332600004,1.8319,184.01782626500005,2023-09-01
BARRA BONITA,0,23.951999999999998,150.65352912,2023-09-01
BGM,118.21686363681668,0.15507833333333335,119.19227688860002,2023-09-01
NOVA PETRÓLEO,106.61835964966667,1.0925,113.48997707466667,2023-09-01
GEOPAR - GEOSOL,107.11999296319999,0.5638799999999999,110.666691026,2023-09-01
SLIM DRILLING,71.41332864213332,0.37592,73.77779401733332,2023-09-01
NTF,13.0233660955,8.767733333333334,68.17074289283333,2023-09-01
RECÔNCAVO E&P,55.51742728566666,0.5366333333333333,58.892748991999994,2023-09-01
ENERGIZZI ENERGIAS,49.74610728999999,0.8153333333333332,54.87439904333333,2023-09-01
CAMPO PETRÓLEO,50.688855461850004,0.09025500000000002,51.25654226340001,2023-09-01
PETRO-VICTORY,39.96335613666667,0.23456666666666667,41.438735902333335,2023-09-01
GEOFLUX,6.51168304775,4.383866666666667,34.085371446416666,2023-09-01
NEWO,6.51168304775,4.383866666666667,34.085371446416666,2023-09-01
OIL GROUP,18.3033471,0.0582,18.669414042,2023-09-01
PETROIL,18.3033471,0.0582,18.669414042,2023-09-01
PHOENIX ÓLEO & GÁS,15.800212380333333,0.04423333333333333,16.078431642666665,2023-09-01
VIPETRO,14.356281664666664,0.034833333333333334,14.575376712999997,2023-09-01
GUTO & CACAL,9.432618396666667,0.021,9.564704406666667,2023-09-01
IPI,7.681220802166666,0.07238333333333333,8.136498216,2023-09-01
SONANGOL GUANAMBI,4.984087376066667,0.17711333333333334,6.098096591200001,2023-09-01
EPG BRASIL,4.279167403333333,0.04716666666666667,4.575836775,2023-09-01
TARMAR,3.144905,0.025,3.30215025,2023-09-01
NORD,2.2014335000000003,0.003433333333333333,2.2230285143333335,2023-09-01
BRASIL REFINARIAS,1.2244163466666669,0.0037333333333333337,1.2478983040000002,2023-09-01
Total,3672242.6615942665,157988.84509999998,4665962.479392698,2023-09-01
PETROBRAS,2208158.7771584494,98169.1082879032,2825623.816158786,2023-08-01
SHELL BRASIL,370631.8258317491,16565.576295161292,474826.1532688176,2023-08-01
TOTALENERGIES EP,138119.2481166972,5915.83304564516,175328.7139655266,2023-08-01
PETROGAL BRASIL,95406.71660140165,4083.0093999999995,121088.06995561565,2023-08-01
CNOOC PETROLEUM,71546.86497410755,3550.7145258064515,93880.18470567022,2023-08-01
REPSOL SINOPEC,61459.522352253705,2635.759637096775,78037.94967526136,2023-08-01
PETRO RIO JAGUAR,69493.64571589576,838.6206842903225,74768.41048215187,2023-08-01
CNODC BRASIL,47106.889024245174,2509.3222467741934,62890.04918522797,2023-08-01
PETRONAS,51044.74015913429,1044.4579864516131,57614.18244689751,2023-08-01
EQUINOR BRASIL,54394.45323815652,139.60329677419355,55272.53145023981,2023-08-01
EQUINOR ENERGY,32547.162413590082,791.8865967741935,37527.97864884637,2023-08-01
SINOCHEM PETRÓLEO,36262.968825437674,93.06886451612903,36848.35430015987,2023-08-01
QATARENERGY,28442.94167930298,827.475247419355,33647.603765273714,2023-08-01
KAROON BRASIL,31124.36209481323,285.21661290322584,32918.32039881807,2023-08-01
TRIDENT ENERGY,23086.684706900003,369.41799999999995,25410.25373748,2023-08-01
PRIO BRAVO,23684.573185243687,159.50041248387095,24687.800474688866,2023-08-01
ENEVA,274.3178893241935,3123.5150967741934,19920.634380165484,2023-08-01
3R POTIGUAR,16497.121028832906,39.018064516129016,16742.537241207097,2023-08-01
3R PETROLEUM OFF,12000.434842440845,571.6065483870967,15595.73142655149,2023-08-01
POTIGUAR E&P S.A.,9424.659785098645,887.7071999999998,15008.169408730644,2023-08-01
PERENCO BRASIL,13808.29481856613,49.636935483870964,14120.501711741936,2023-08-01
BW OFFSHORE,11947.773890096452,111.2165483870968,12647.304848307098,2023-08-01
ORIGEM ALAGOAS,2419.9459631361287,1324.556419354839,10751.15417515839,2023-08-01
ONGC CAMPOS,8822.602554193247,138.4419164516129,9693.375904709766,2023-08-01
NOVA TÉCNICA,7120.357878045606,13.016419354838709,7202.228682667865,2023-08-01
SPE MIRANGA,1904.1965575212905,799.0375483870968,6929.990919741936,2023-08-01
CARMO,6109.904390643872,53.684064516129034,6447.566956478066,2023-08-01
ENAUTA ENERGIA,1606.3695801403067,762.8991822580645,6404.860485698903,2023-08-01
3R MACAU,5104.9301139783865,183.81648387096774,6261.100872394838,2023-08-01
SEACREST NORTE CAP,5296.19167094387,47.727161290322584,5596.386447299354,2023-08-01
3R CANDEIAS,1695.5450556060648,365.81680645161293,3996.463262993484,2023-08-01
3R RIO VENTURA,1758.5641228551613,288.81006451612905,3575.124554749355,2023-08-01
SEACREST SPE CRICARÉ,2868.810949490646,79.84448387096775,3371.017582587098,2023-08-01
PETRORECÔNCAVO,2507.435191265162,90.01041935483872,3073.58362702742,2023-08-01
SPE TIÊTA,2048.3896401829033,69.50028225806452,2485.5332105325,2023-08-01
PETRORIO,1960.5112960016775,6.600451612903226,2002.0268825610324,2023-08-01
ALVOPETRO,27.216210767096772,203.3986129032258,1306.5548401919355,2023-08-01
BRASOIL MANATI,13.306620587451613,167.1947,1064.9295165944516,2023-08-01
GEOPARK BRASIL,13.306620587451613,167.1947,1064.9295165944516,2023-08-01
SHB,844.6348865190969,31.905590322580643,1045.3149875859679,2023-08-01
3R FAZENDA BELÉM,756.9609814525805,0.9426451612903226,762.8900404145161,2023-08-01
IMETAME,69.50605264774194,104.7311612903226,728.245158243226,2023-08-01
CAPIXABA ENERGIA,485.6684907383871,8.105483870967742,536.6504442448387,2023-08-01
3R AREIA BRANCA,479.96545914225806,0.9409354838709679,485.8837645580645,2023-08-01
PETROSYNERGY,345.3683946725807,7.7582258064516125,394.1661609322581,2023-08-01
ORIGEM,2.9978046048387093,51.05890322580645,324.1486047035484,2023-08-01
3R PESCADA,75.66923456964516,33.683853225806445,287.5342714278548,2023-08-01
NÍON ENERGIA,160.11137438903225,8.55190322580645,213.90122081774192,2023-08-01
PETROBORN,0,31.830806451612904,200.20972472741937,2023-08-01
PETROM,171.81184126870968,2.1727096774193546,185.47777232483872,2023-08-01
MANDACARU ENERGIA,179.82303023774196,0.2549838709677419,181.42683033919357,2023-08-01
BARRA BONITA,0,27.065806451612904,170.23878007741936,2023-08-01
GEOPAR - GEOSOL,116.90342314548386,0.6153870967741936,120.77409106064515,2023-08-01
NOVA PETRÓLEO,107.75276408096774,1.1333548387096775,114.88135067903225,2023-08-01
RECÔNCAVO E&P,84.79191412451614,0.8255161290322581,89.98425372806453,2023-08-01
SLIM DRILLING,77.9356154303226,0.41025806451612906,80.5160607070968,2023-08-01
BGM,69.10586855891935,0.062408064516129035,69.49840342719355,2023-08-01
IPI,54.46894301161291,1.0971612903225807,61.369879067096775,2023-08-01
NTF,9.879668333225808,8.012887096774191,60.279205723387086,2023-08-01
ENERGIZZI ENERGIAS,45.51184777741936,1.0706451612903225,52.246002419354845,2023-08-01
PETRO-VICTORY,44.57446319032258,0.26283870967741935,46.22766873483871,2023-08-01
BRASIL REFINARIAS,1.1565134516129032,6.106451612903226,39.56493387096774,2023-08-01
GEOFLUX,4.939834166612904,4.006443548387096,30.139602861693543,2023-08-01
NEWO,4.939834166612904,4.006443548387096,30.139602861693543,2023-08-01
OIL GROUP,25.534599629032257,0.08119354838709678,26.045291621612904,2023-08-01
PETROIL,25.534599629032257,0.08119354838709678,26.045291621612904,2023-08-01
PHOENIX ÓLEO & GÁS,17.675583482580645,0.045,17.958624932580644,2023-08-01
VIPETRO,13.216513986774194,0.03270967741935484,13.422251642903227,2023-08-01
GUTO & CACAL,9.26631040967742,0.020967741935483872,9.398193522580646,2023-08-01
CAMPO PETRÓLEO,6.218055441725806,0.011075806451612902,6.287720159903225,2023-08-01
SONANGOL GUANAMBI,5.0661781887741935,0.17038709677419356,6.1378806539354835,2023-08-01
EPG BRASIL,4.106637238709678,0.045806451612903226,4.394751116129033,2023-08-01
TARMAR,2.1912886451612907,0.01741935483870968,2.3008530774193554,2023-08-01
NORD,2.2318680645161293,0.003483870967741936,2.2537809509677422,2023-08-01
Total,3462047.082622079,147859.94329032252,4392058.032528983,2023-08-01
PETROBRAS,2245010.6222118563,100479.61270241936,2877008.294983661,2024-01-01
SHELL BRASIL,361419.6613224707,16735.154943548387,466680.6062379508,2024-01-01
TOTALENERGIES EP,143634.4372458525,6299.636225967742,183257.95217630666,2024-01-01
PETROGAL BRASIL,95318.82247182628,4295.877883870968,122339.07814457674,2024-01-01
CNOOC PETROLEUM,75661.1627347339,3717.169677419355,99041.45374346293,2024-01-01
PETRO RIO JAGUAR,68300.74142560853,810.0918352516129,73396.06515189249,2024-01-01
CNODC BRASIL,49837.01281828568,2640.399048387097,66444.62115682132,2024-01-01
EQUINOR BRASIL,60762.287519618134,147.80487096774195,61691.952075079746,2024-01-01
PETRONAS,51295.700768009505,1067.7988777419355,58011.95282721951,2024-01-01
REPSOL SINOPEC,45002.75949363646,1970.4556161290323,57396.550932521015,2024-01-01
SINOCHEM PETRÓLEO,40508.19167974542,98.5365806451613,41127.96805005316,2024-01-01
ENEVA,323.0206997425807,5865.156870967742,37213.743038324195,2024-01-01
TRIDENT ENERGY,28864.66446160645,513.5013870967741,32094.490621181612,2024-01-01
QATARENERGY,26331.734136226554,781.790474516129,31249.04768074285,2024-01-01
